"Sex","model","round","age","incidence","lb","ub","irr","year","py","newinf","newinf.lb","newinf.ub"
"Female","tensorproductgam",16,29,0.010809153731535,0.0087952794984728,0.0132841491179722,0.828085760516055,2014,1,3.64225798919275,2.96366189399609,4.47623370490181
"Female","tensorproductgam",16,20,0.0115767831529653,0.00899982881506434,0.0148916063766066,0.795368985538501,2014,1,2.2753173901015,1.76883912743994,2.92681745071476
"Female","tensorproductgam",17,41,0.00449407043375041,0.00324214196161418,0.0062294215684048,0.627710413541346,2016,1,0.799566610624976,0.576828622877082,1.10831317911654
"Male","tensorproductgam",17,16,0.000917861661347931,0.000500231976967975,0.00168415868669331,0.294696881565329,2016,1,0.110527883507368,0.0602373799944762,0.202804521606659
"Female","tensorproductgam",17,42,0.00440346432937046,0.00313467785666285,0.0061858024928536,0.625419166678168,2016,1,0.829198646062875,0.590278571635372,1.16482357258469
"Male","tensorproductgam",17,48,0.00248381228438423,0.00137405195405712,0.00448987641685749,0.655166380745278,2016,1,0.212297148520817,0.117443380725569,0.383760063714322
"Female","tensorproductgam",17,37,0.00558537619601464,0.00430337390076852,0.00724929508110734,0.662089840678676,2016,1,1.15906233819895,0.893024648747589,1.50435433749258
"Female","tensorproductgam",17,40,0.00466784224274845,0.00341971363590612,0.00637151338474969,0.633024890387706,2016,1,0.861640322945741,0.631247374780419,1.176122192008
"Female","tensorproductgam",17,45,0.00457950317714359,0.00307431213519901,0.00682163958218598,0.634739908099029,2016,1,0.436082025443409,0.292750591254978,0.649588894422404
"Male","tensorproductgam",17,17,0.00120491729199363,0.000735853879140231,0.0019729809432296,0.302154061073461,2016,1,0.26216229211426,0.160104880972688,0.429275278736362
"Female","tensorproductgam",17,39,0.00491781761347073,0.00366365949446541,0.00660130400106735,0.640887417278628,2016,1,1.05769260969062,0.787956340858307,1.41976604360535
"Female","tensorproductgam",17,36,0.00596346587952061,0.00464891622533955,0.0076497238436705,0.674292793165977,2016,1,1.69140959786394,1.31856569351862,2.16968061721065
"Male","tensorproductgam",17,49,0.00225256113671971,0.00110465848608921,0.00459330348569846,0.671724539656167,2016,1,0.190342898047572,0.0933443688464151,0.388137166546814
"Female","tensorproductgam",17,43,0.00439343686997511,0.00308829494727968,0.00625014380425649,0.626060947376758,2016,1,0.556331983280373,0.391064513687798,0.791443009497311
"Male","tensorproductgam",17,47,0.00274411285319789,0.00166519264457026,0.0045220926093084,0.639016554197012,2016,1,0.306064220461326,0.18572701486544,0.504370929099718
"Female","tensorproductgam",17,31,0.00816715608604053,0.00653282097679459,0.0102103576342723,0.725215867116702,2016,1,2.3044122972946,1.8432747992512,2.88091392454332
"Female","tensorproductgam",17,46,0.00475339483900278,0.00304577581657758,0.00741839316356746,0.642126708306754,2016,1,0.637545646970095,0.408512479874952,0.994986620959383
"Female","tensorproductgam",17,38,0.00523008265725424,0.0039649975148537,0.00689881002427836,0.650760067056429,2016,1,1.01360719898335,0.768429542778342,1.33701204422229
"Female","tensorproductgam",17,44,0.00445565478068188,0.00307907716668579,0.00644766546919063,0.6292785944429,2016,1,0.726441948901593,0.50200720834196,1.05121579203395
"Female","tensorproductgam",17,22,0.0109834467587176,0.00880895586652671,0.0136947107613505,0.644884320782178,2016,1,2.25308236739446,1.80701956080175,2.80925578470856
"Male","tensorproductgam",17,44,0.00367374988982941,0.00258553354913755,0.005219981870869,0.592918356093692,2016,1,0.43003473472416,0.302652403475243,0.611030578134516
"Male","tensorproductgam",17,18,0.00157970346466309,0.00104864293322548,0.0023797071025815,0.309799781067321,2016,1,0.383893924505964,0.254837480607307,0.578307966792721
"Male","tensorproductgam",17,15,0.000699133123618013,0.000331736697481492,0.0014734189140083,0.287423671323844,2016,1,NA,NA,NA
"Male","tensorproductgam",17,20,0.00266529555846055,0.0019465344768137,0.00364946036074212,0.325675677048612,2016,1,0.633470712380942,0.462640091747819,0.867380822808489
"Female","tensorproductgam",17,32,0.00762471784141138,0.00605588092619229,0.00959997775215354,0.718638861576539,2016,1,1.92467251460485,1.52865821565989,2.42327830415398
"Female","tensorproductgam",17,15,0.00317993793253753,0.00157974102332554,0.0064010525177754,0.466648686599995,2016,1,NA,NA,NA
"Male","tensorproductgam",17,19,0.00206192053118186,0.00144919990624246,0.00293369897320293,0.317638722206599,2016,1,0.483246558734253,0.33964493636826,0.687562838491123
"Female","tensorproductgam",17,35,0.00635014891974675,0.00498268436244084,0.00809290502262665,0.686743193810484,2016,1,1.69091696947692,1.32678865464064,2.15497787659288
"Female","tensorproductgam",17,23,0.0117487405791771,0.00947088459323462,0.014574446963001,0.666729283432192,2016,1,2.72054647546021,2.19308457157368,3.37486899551165
"Female","tensorproductgam",17,47,0.00496615185350158,0.00297485731752525,0.00829036878062905,0.651123441181636,2016,1,0.356827985418796,0.213749473402115,0.595679648475696
"Female","tensorproductgam",17,34,0.00674407634412451,0.00531137094577665,0.00856324406630748,0.698768225525467,2016,1,1.31522477378237,1.03581962809767,1.66999751563674
"Female","tensorproductgam",17,26,0.0117038927503761,0.00954848455694964,0.0143458477306337,0.713728149887133,2016,1,3.00611104177086,2.45250067400886,3.68468954615425
"Male","tensorproductgam",17,21,0.00338789946903321,0.00253708787590591,0.00452403045289757,0.333915552554634,2016,1,0.654664255094109,0.490256797632254,0.874205699885902
"Male","tensorproductgam",17,45,0.00334918430154422,0.00228216532793055,0.00491508452452117,0.607902174932977,2016,1,0.376720756392659,0.256701026621525,0.552855320311199
"Female","tensorproductgam",17,25,0.0120911768430526,0.00982765353150465,0.0148760390240973,0.701471167466046,2016,1,2.99498570286178,2.4343107541635,3.68479634122507
"Female","tensorproductgam",17,17,0.00495579831879406,0.00313983267784204,0.00782205279596036,0.516811845246176,2016,1,0.913006622509658,0.578451309765889,1.44105662598268
"Female","tensorproductgam",17,27,0.0110700135176914,0.00905724231734978,0.0135300784706983,0.722535989292264,2016,1,2.37395550259597,1.9423183362202,2.90151445476895
"Female","tensorproductgam",17,33,0.00715978140125678,0.00565865619045895,0.00905912428470492,0.709648939949361,2016,1,1.87708048490314,1.48353036365361,2.37503136648094
"Female","tensorproductgam",17,16,0.003980649648525,0.00225452951251045,0.00702832743433816,0.491248590117852,2016,1,0.447543813324241,0.253476398169039,0.790193746998211
"Male","tensorproductgam",17,43,0.00398820095526013,0.00286831041789616,0.00554533664149376,0.578304326227317,2016,1,0.501543156105992,0.360709371423713,0.697363465894755
"Female","tensorproductgam",17,18,0.00609601787903068,0.00421734689931039,0.00881156681408831,0.543004397974125,2016,1,1.16485782968616,0.805871907473064,1.68375861076471
"Female","tensorproductgam",17,24,0.0121259425260076,0.00981461271489988,0.0149815878033391,0.685768054931116,2016,1,2.43158071223072,1.96809632936816,3.0042151249734
"Female","tensorproductgam",17,48,0.0052082997832662,0.00284820497212287,0.00952402895784307,0.661407594998739,2016,1,0.480829258143531,0.26294574828174,0.879256565271163
"Female","tensorproductgam",17,49,0.00547290179398382,0.00266446705913614,0.0112415178652283,0.67264180918539,2016,1,0.339086044774224,0.165083100432545,0.696493738361847
"Male","tensorproductgam",17,39,0.00487951537391,0.00371104370168099,0.00641589595763558,0.523367559045707,2016,1,0.780531109729428,0.593621463765655,1.02629175399217
"Male","tensorproductgam",17,22,0.00420168843187233,0.00320124163261824,0.00551479322855449,0.342363372646341,2016,1,1.0707329836152,0.815785144506561,1.40535670442364
"Male","tensorproductgam",17,46,0.0030345646292284,0.00197057586905097,0.00467304133456122,0.623265069083633,2016,1,0.335781820843476,0.218048924398225,0.517083179933714
"Male","tensorproductgam",17,38,0.00503230845618646,0.00386620173657786,0.00655013114256711,0.51046979035741,2016,1,0.790531857899519,0.607346641892335,1.02896859099593
"Male","tensorproductgam",17,30,0.00689464943916388,0.00557773707674943,0.00852248684992979,0.418079627828391,2016,1,1.19778265221841,0.969000203435448,1.48058099148887
"Female","tensorproductgam",17,28,0.0103099798900286,0.00843568984738475,0.0126007104642127,0.727952479680143,2016,1,2.50952357289069,2.05330783875545,3.0671039402992
"Male","tensorproductgam",17,41,0.00451435702230698,0.00335422570012073,0.00607574479085258,0.55014960166642,2016,1,0.744651043525741,0.553285363889838,1.00220467197173
"Male","tensorproductgam",17,29,0.00710905232184606,0.00575966996334169,0.00877456959103659,0.407770736565022,2016,1,1.39490348418452,1.13013427611572,1.72170313856659
"Male","tensorproductgam",17,34,0.00580750635062972,0.00461164974932794,0.00731346304378809,0.461977197167894,2016,1,0.841329431723003,0.668086512292302,1.05949633716547
"Female","tensorproductgam",17,19,0.00735940381665792,0.0054336556501419,0.00996765861215824,0.569421490814274,2016,1,1.26210462176991,0.931847481127159,1.70940857656899
"Male","tensorproductgam",17,32,0.00634631796531328,0.0051047424493922,0.00788986949217262,0.439482726048896,2016,1,1.06953063290323,0.860290715426973,1.32966188546002
"Male","tensorproductgam",17,42,0.00427260220756944,0.00312610946774307,0.0058395682596831,0.564051022924538,2016,1,0.567303445735239,0.415075541002696,0.7753605494692
"Male","tensorproductgam",17,25,0.00649808777417849,0.00515481859127166,0.00819139296044776,0.369006578185011,2016,1,1.20963800339179,0.959584524753675,1.52485170561216
"Male","tensorproductgam",17,40,0.00471292616034039,0.00354699257290263,0.00626211432256939,0.536591339891984,2016,1,0.683188990584751,0.514174462541959,0.907760363182414
"Male","tensorproductgam",17,23,0.00504737218908932,0.00390330339271409,0.00652677064835539,0.35102428081317,2016,1,0.860816154281286,0.665698206835719,1.11312370059379
"Male","tensorproductgam",17,33,0.00606797335616786,0.00485379271871608,0.00758588237795675,0.450590107220297,2016,1,1.19923101551926,0.959269006227463,1.49921973841229
"Male","tensorproductgam",17,31,0.00662914203053381,0.00534981719491771,0.00821439732608767,0.428648122940529,2016,1,1.01691533960495,0.820665954136459,1.26009468616495
"Female","tensorproductgam",17,29,0.00953000372531593,0.00775900236785306,0.0117052382121731,0.730090493539352,2016,1,2.39998137724174,1.95398257183835,2.94777993116289
"Male","tensorproductgam",17,24,0.00584159817181534,0.00458165650001287,0.00744801999033765,0.359903542997734,2016,1,1.01477242206527,0.795901828034216,1.29383176707561
"Male","tensorproductgam",17,35,0.00557289321239007,0.00439399976604214,0.00706807929229313,0.473651203291765,2016,1,1.12510073556647,0.887096195897264,1.42696098915389
"Female","tensorproductgam",17,20,0.00866888215490752,0.00669437445541197,0.0112257714766643,0.595585139170163,2016,1,1.57707107668981,1.21786225046151,2.0422286510556
"Female","tensorproductgam",17,30,0.0088036860057961,0.00710536186557741,0.0109079437127797,0.729111093270897,2016,1,2.03733359166895,1.64431039455222,2.52429722362306
"Male","tensorproductgam",17,26,0.00695438028070241,0.00556172384224935,0.00869575808874801,0.378338991845234,2016,1,1.40373687516917,1.12263013119041,1.75523278768605
"Male","tensorproductgam",17,36,0.005367665979788,0.00420246971971227,0.00685592996314228,0.48561953188276,2016,1,1.13774741119097,0.890768736768511,1.45320453922504
"Female","tensorproductgam",17,21,0.00991771576620963,0.0078615910784401,0.0125116003920723,0.620945117409138,2016,1,1.87005592385731,1.48235897395549,2.35915133904591
"Male","tensorproductgam",17,27,0.00718982952171892,0.00578753099806155,0.00893190007426223,0.387906535259452,2016,1,1.22173770825795,0.983450975671131,1.51776048293691
"Male","tensorproductgam",17,37,0.00519016155668871,0.00402833128206982,0.00668708085266719,0.497889789822754,2016,1,0.727739839823305,0.56483350854285,0.937630764563382
"Male","tensorproductgam",17,28,0.00722554295256636,0.00584486038106518,0.00893237264118647,0.397715103018097,2016,1,1.19653560486008,0.967897305059487,1.47918322141613
"Male","tensorproductgam",18,48,0.00205271525111749,0.00109729500553553,0.00384002467970215,0.541453969863383,2017,1,0.231081160427549,0.12352624314184,0.43228468175161
"Male","tensorproductgam",18,43,0.00325595257003621,0.00224541107489527,0.0047212856731901,0.472125521849506,2017,1,0.508767957402907,0.350862975283336,0.73773767172469
"Female","tensorproductgam",18,40,0.00475396055485363,0.00349505805900603,0.00646631345618662,0.644703741609691,2017,1,0.95899402115115,0.705041563447749,1.30441888859196
"Female","tensorproductgam",18,31,0.00751676774946809,0.00590423142625508,0.00956971251976846,0.6674635802128,2017,1,1.84267554598358,1.44737515240615,2.34593855098398
"Male","tensorproductgam",18,49,0.00186615747622356,0.000887363321294618,0.00392459733515269,0.556497113977408,2017,1,0.180069148958229,0.0856234053760676,0.378691997405699
"Female","tensorproductgam",18,22,0.00739215401924628,0.00562604098446175,0.00971268094121195,0.434024430448959,2017,1,1.30155171884588,0.990588574664224,1.71013165319911
"Male","tensorproductgam",18,44,0.00300657761518044,0.00202845948358959,0.00445634188369771,0.485241268600258,2017,1,0.43443279585507,0.293100474202017,0.643915212448177
"Female","tensorproductgam",18,15,0.0020800084203689,0.000924927550710502,0.00467759342391961,0.305236522873744,2017,1,NA,NA,NA
"Female","tensorproductgam",18,44,0.00404112338136341,0.00274844001587824,0.00594179901655367,0.570733723003006,2017,1,0.653521282275179,0.444471468432909,0.96089422318243
"Female","tensorproductgam",18,41,0.00448691714130983,0.00324669314419149,0.0062009018219039,0.6267112756279,2017,1,0.883012010460903,0.638939599353792,1.22031912156765
"Male","tensorproductgam",18,45,0.00274766427773063,0.00179587890012105,0.0042038797730783,0.498721760294876,2017,1,0.416104008609665,0.27196641721276,0.636632080370358
"Male","tensorproductgam",18,47,0.0022622997073669,0.00132231479540935,0.00387048529118816,0.526817605871348,2017,1,0.258818476159865,0.151279469840813,0.442803003422759
"Female","tensorproductgam",18,17,0.00323151373026178,0.00185018784696754,0.00564411932874057,0.336996073375589,2017,1,0.607866797559794,0.348031249531191,1.06169214423512
"Female","tensorproductgam",18,32,0.00726558178226192,0.00568384396476855,0.00928749609629475,0.684789854430791,2017,1,1.70561681706906,1.33429918517656,2.18026718369303
"Female","tensorproductgam",18,42,0.00428227812259184,0.00304754304656973,0.00601727543762494,0.608207223810629,2017,1,0.749227594862225,0.533198284103642,1.0527828120203
"Female","tensorproductgam",18,43,0.00413686595520488,0.00288857424132774,0.00592460449396892,0.589499814322107,2017,1,0.742379244204023,0.518367668985275,1.06319698391643
"Female","tensorproductgam",18,39,0.00507635252151611,0.00378956988462792,0.0068000738097572,0.661547603513962,2017,1,1.10489671416787,0.824821226636246,1.48007435981924
"Female","tensorproductgam",18,23,0.00805966430429232,0.00621345508235981,0.0104544392510863,0.457377892557164,2017,1,1.5547205520443,1.19858420289344,2.01667599916118
"Female","tensorproductgam",18,33,0.00702731461883773,0.00548335014398682,0.00900601811946758,0.69651936148127,2017,1,2.02679561895882,1.58149032053553,2.59748695751715
"Female","tensorproductgam",18,16,0.00259872470099737,0.00132312826810412,0.00510409325714929,0.320706406790268,2017,1,0.204895479642224,0.104321554729261,0.402430328868953
"Male","tensorproductgam",18,38,0.00405844101212351,0.00300034681225476,0.00548967985354606,0.411682143627295,2017,1,0.67489744306545,0.498941930128191,0.912904951763138
"Female","tensorproductgam",18,45,0.00398283771197422,0.00260256142266368,0.00609514768865224,0.552039368787754,2017,1,0.466244010247377,0.304664352998797,0.713517925388582
"Female","tensorproductgam",18,24,0.0085298522606506,0.00663549715275854,0.0109650231043018,0.48239550707833,2017,1,2.2049703596186,1.71527877577217,2.83446303625363
"Male","tensorproductgam",18,46,0.0024956449007776,0.00155703552116424,0.00400006511484093,0.512577084867318,2017,1,0.254095383606746,0.158530381432183,0.407268710180192
"Male","tensorproductgam",18,29,0.00560857901994382,0.00437194898789211,0.00719499671887074,0.321704538735444,2017,1,1.06324097111854,0.82880802268053,1.36398457993795
"Female","tensorproductgam",18,18,0.0039762809510546,0.00250403219700978,0.00631414013789451,0.35418827287736,2017,1,0.988475222246035,0.622484631473036,1.56965042282602
"Female","tensorproductgam",18,46,0.00394952864598422,0.00243587376752628,0.00640377047998306,0.533534014048184,2017,1,0.528993969037933,0.326257294948168,0.857711455380522
"Male","tensorproductgam",18,19,0.00158748588620341,0.001060849967553,0.00237555876511739,0.24455209635341,2017,1,0.402603099437009,0.269042697441507,0.602466661305781
"Male","tensorproductgam",18,20,0.0020570440908785,0.00142745090269554,0.00296432639737569,0.251352697035463,2017,1,0.500364116508636,0.347219203007786,0.721055307196975
"Male","tensorproductgam",18,16,0.000701510779121155,0.000367312277359286,0.00133977926564596,0.22523333057388,2017,1,0.0624320585519843,0.0326895356272169,0.119235769497844
"Female","tensorproductgam",18,37,0.00581110046963146,0.00446125916800386,0.00756936268359871,0.688847169659115,2017,1,1.58555455294084,1.21725133176473,2.06529512414394
"Female","tensorproductgam",18,34,0.00677777350838068,0.00528024722096031,0.0087000119139407,0.702259661041768,2017,1,1.59931698488918,1.24595326982434,2.05289787354193
"Female","tensorproductgam",18,35,0.00649550525838961,0.00505164798903484,0.00835204445229529,0.702462900151509,2017,1,1.59758090399347,1.24246167772019,2.05419997298249
"Male","tensorproductgam",18,39,0.00394484962612833,0.00288476416072642,0.00539449248039955,0.42311708467367,2017,1,0.591120983894274,0.432271135938116,0.808344551717092
"Female","tensorproductgam",18,28,0.00840657597555329,0.00668096418585368,0.0105778923021902,0.593559627884644,2017,1,1.97947183915997,1.57314708185496,2.49074533921337
"Female","tensorproductgam",18,25,0.00877460965620932,0.00687633043609449,0.0111969276832152,0.509060098904818,2017,1,1.99251981148027,1.56146257907979,2.54257466834785
"Female","tensorproductgam",18,26,0.0088044610195101,0.00694212854513808,0.0111663927482822,0.536914666618624,2017,1,1.98080191333078,1.5618197950251,2.51218241205083
"Male","tensorproductgam",18,30,0.00545272923970186,0.00424884412561223,0.00699772815441079,0.330644078614676,2017,1,0.914397062912447,0.712511188148608,1.17348611863274
"Female","tensorproductgam",18,19,0.00481271886535719,0.00326471418039859,0.00709472915455562,0.372376026571428,2017,1,0.9554922097578,0.648159398819394,1.40855068146938
"Female","tensorproductgam",18,47,0.00393038663045198,0.00224371806581633,0.00688497333964964,0.515321911912489,2017,1,0.383143012580633,0.218722731361317,0.67116283330817
"Female","tensorproductgam",18,48,0.00391755615182522,0.00202560104026709,0.0075766381916352,0.497494672057129,2017,1,0.444605343874602,0.229886442506027,0.859876335668079
"Male","tensorproductgam",18,21,0.00262113273003333,0.00186647761474447,0.00368091035980228,0.258342076519135,2017,1,0.646899414640332,0.460649421749096,0.908454093078052
"Male","tensorproductgam",18,17,0.000923155015180041,0.000539240744262672,0.00158039834919621,0.231497247728484,2017,1,0.247005396134193,0.144282781827623,0.422861722976072
"Female","tensorproductgam",18,38,0.00543709240660822,0.00411971024519341,0.00717574102996385,0.67651753346742,2017,1,1.28658752817,0.974853363665101,1.6980066226773
"Male","tensorproductgam",18,15,0.00053303621859125,0.000243994354062465,0.00116448436449198,0.219138847410389,2017,1,NA,NA,NA
"Female","tensorproductgam",18,36,0.00617094399113012,0.00477955667940187,0.00796738113929646,0.697752472188945,2017,1,1.28391248499083,0.994423625011962,1.65767508700883
"Male","tensorproductgam",18,40,0.00381949734635996,0.00276158139346198,0.00528268332535448,0.434869787700884,2017,1,0.583768507224913,0.422077593319386,0.807400524030497
"Female","tensorproductgam",18,29,0.00810198305152796,0.0064293843053505,0.0102097069096677,0.620690293018896,2017,1,1.74189902815457,1.38229593938859,2.19505254831894
"Female","tensorproductgam",18,30,0.00779654598483515,0.00615686111879367,0.00987290895812168,0.645700921522807,2017,1,1.85227741152263,1.46272654562745,2.34557280681964
"Female","tensorproductgam",18,27,0.00866152599095142,0.00686459560297915,0.0109288349716287,0.565334833661328,2017,1,2.02682309998794,1.60633599145564,2.55738021216973
"Male","tensorproductgam",18,31,0.00525556983725653,0.00408803123877034,0.0067565565674564,0.339831328902976,2017,1,1.0312554350259,0.802159340296824,1.32578119937735
"Female","tensorproductgam",18,20,0.00570076003787045,0.00408810531415812,0.00794956648910921,0.391663873133709,2017,1,1.2116414296679,0.868887259694202,1.68960349885247
"Female","tensorproductgam",18,21,0.00658315510287308,0.00490095312308105,0.00884275568855857,0.412169305376087,2017,1,1.44623144736768,1.07667408984201,1.94263558405323
"Female","tensorproductgam",18,49,0.00390655797467291,0.00178814826374857,0.00853463637153211,0.480131806249503,2017,1,0.314425449109549,0.143921919128994,0.686923601672738
"Male","tensorproductgam",18,22,0.00325868675765473,0.00236464197878705,0.00449075990351881,0.265525396953693,2017,1,0.736423027508742,0.534379931087911,1.01485636696922
"Male","tensorproductgam",18,18,0.00121325822481699,0.00076747615145654,0.00191796906951764,0.237935245971365,2017,1,0.34595447208035,0.218841959098572,0.546899220082767
"Male","tensorproductgam",18,42,0.00347961895964788,0.00244261494377643,0.00495687956678987,0.459364700533054,2017,1,0.50254365027396,0.352774440044823,0.715896878465989
"Male","tensorproductgam",18,34,0.00463804970707996,0.00355171921576392,0.00605664574774607,0.368948921385137,2017,1,0.733683696566788,0.561839274687195,0.958088533251082
"Male","tensorproductgam",18,35,0.00446157117575834,0.00339123130714158,0.00586973153805184,0.379197747997666,2017,1,0.755881142466701,0.574543741168787,0.994452224602538
"Male","tensorproductgam",18,41,0.00366752690746408,0.00261598491608642,0.00514175503622389,0.446949245988333,2017,1,0.656228643654476,0.468076793059158,0.920011500544885
"Male","tensorproductgam",18,33,0.00483423906507197,0.00372899908797602,0.00626706169320957,0.358976576000488,2017,1,0.773666165296261,0.59678480645117,1.0029734819886
"Male","tensorproductgam",18,25,0.00507674271876524,0.00385370905971287,0.00668792486230296,0.288292729196639,2017,1,0.982156263067164,0.745545854637329,1.29385861256153
"Male","tensorproductgam",18,26,0.00544651010069233,0.00417494250059406,0.00710536067807463,0.296306364822876,2017,1,0.983910029478646,0.754201814168856,1.28358077098437
"Male","tensorproductgam",18,32,0.00504365315362753,0.00391151970468891,0.00650346644134317,0.349273145360267,2017,1,0.855116313280164,0.663170961070277,1.1026175031213
"Male","tensorproductgam",18,24,0.00455272049516329,0.00341160648604142,0.00607551427513268,0.280495198110909,2017,1,0.868524174472728,0.650833432463693,1.1590281076804
"Male","tensorproductgam",18,23,0.00392413889939456,0.00289512560386267,0.00531889396480637,0.272907957520662,2017,1,0.701251596435847,0.517364829237881,0.950497161216419
"Male","tensorproductgam",18,37,0.00417552553280021,0.00312041436728163,0.0055874032813966,0.400556226856992,2017,1,0.898033837294972,0.671110179111044,1.20168758875775
"Male","tensorproductgam",18,36,0.00430778594931075,0.00324935372622266,0.00571098789132184,0.38973084465998,2017,1,0.664382399419964,0.501142222616103,0.880795815516752
"Male","tensorproductgam",18,28,0.00568657955500379,0.00442058241071154,0.00731514176888337,0.31300603821553,2017,1,0.987451736937327,0.767616409391602,1.27024503495614
"Male","tensorproductgam",18,27,0.00564467334152074,0.00436135092503428,0.00730561188038874,0.304542085729067,2017,1,1.02853625988189,0.794697460253501,1.33118185322294
"Male","tensorproductgam",19,20,0.00158880741946152,0.00101333714456681,0.00249108505463409,0.194138293740246,2019,1,0.478638790101083,0.305274546744205,0.750455921834163
"Male","tensorproductgam",19,21,0.00202943631171504,0.00132743317426025,0.00310268857458888,0.200023747338094,2019,1,0.47130503209839,0.308275717346602,0.720551184482428
"Male","tensorproductgam",19,47,0.00186637835250827,0.00102123867176922,0.00341092464573124,0.434620122221964,2019,1,0.296184118772481,0.162065036624457,0.541295235790499
"Female","tensorproductgam",19,40,0.00513035852554296,0.00333529368752154,0.007891532520535,0.695748586689433,2019,1,1.39350147561579,0.905928241083583,2.14348805399944
"Male","tensorproductgam",19,38,0.00327537974280114,0.0022426033326619,0.00478377620478166,0.332249587879129,2019,1,0.595876458289226,0.40798766437731,0.870292865558166
"Male","tensorproductgam",19,48,0.00169761308113034,0.00085440251711259,0.00337298886122672,0.447787067188025,2019,1,0.237015587190299,0.119289086860401,0.47092646988658
"Male","tensorproductgam",19,19,0.00122314742817501,0.000752905551567004,0.00198708805897016,0.188425780858345,2019,1,0.385557299151522,0.237328897802193,0.626364645458875
"Male","tensorproductgam",19,29,0.00442803965019904,0.00318131075374697,0.00616335110320204,0.253989548529853,2019,1,0.836279865733916,0.600822562616798,1.16401090329557
"Male","tensorproductgam",19,39,0.00319149333900759,0.00216148397174563,0.00471233183593946,0.342313518977314,2019,1,0.799234131808312,0.541292611976087,1.18009221503213
"Male","tensorproductgam",19,22,0.00252922705528406,0.0016863904869147,0.00379330264658002,0.206087319151735,2019,1,0.693970624517254,0.462712691981982,1.04080833752367
"Female","tensorproductgam",19,15,0.0013094198167157,0.00040632039136518,0.0042197740818447,0.192154391262219,2019,1,NA,NA,NA
"Female","tensorproductgam",19,16,0.00162236093347326,0.00059712945175586,0.00440784655776174,0.2002141840155,2019,1,0.0631932347721397,0.0232590300072022,0.171691808288231
"Male","tensorproductgam",19,30,0.00431551051580982,0.00310234479156327,0.00600308226948581,0.261685100346172,2019,1,0.95039284685536,0.683220742384735,1.32204206827959
"Female","tensorproductgam",19,41,0.00473565152500766,0.00300446868702778,0.0074643465126252,0.661453312975682,2019,1,1.26030362659049,0.799582224799058,1.9864939238692
"Male","tensorproductgam",19,41,0.00298166494031495,0.00196948595073057,0.00451403363045342,0.363365540454911,2019,1,0.474303839589103,0.313292998089059,0.718063070739344
"Male","tensorproductgam",19,42,0.00283581638666015,0.00184387414047339,0.0043613901851162,0.374372585139808,2019,1,0.529564691670992,0.344327878657162,0.814452677367487
"Female","tensorproductgam",19,17,0.00200268877439571,0.000859500650046374,0.00466638661282477,0.20884895114156,2019,1,0.4829098108894,0.207252021222544,1.12520922149573
"Male","tensorproductgam",19,49,0.00154710119484191,0.000696936033717421,0.00343434976997007,0.461352999910166,2019,1,0.189959654929126,0.0855727659664582,0.42168404974705
"Male","tensorproductgam",19,32,0.00401128268506269,0.00287413860252756,0.00559833432017983,0.277781456746954,2019,1,0.785318412687275,0.562691324045862,1.09602722300974
"Male","tensorproductgam",19,33,0.00385413078460962,0.00274873849065925,0.00540405140589165,0.286196576936693,2019,1,0.84411541933177,0.60201707553399,1.18357247678005
"Male","tensorproductgam",19,43,0.00266002227281351,0.00169958760356068,0.00416319728211724,0.385713359353211,2019,1,0.527994167398092,0.337355198425833,0.826362961374948
"Male","tensorproductgam",19,40,0.0030976386385088,0.00207394552922679,0.00462662350556525,0.352682391149231,2019,1,0.550199056105564,0.368371848933371,0.821775611290558
"Male","tensorproductgam",19,23,0.00305315185539239,0.00207055620814512,0.00450204453055479,0.212334338365065,2019,1,0.786313749916641,0.533254450991114,1.15946395226295
"Male","tensorproductgam",19,24,0.00355086287117662,0.00244628683648689,0.00515418999188496,0.218770290329372,2019,1,0.86570168697962,0.596405639421664,1.25659343457264
"Male","tensorproductgam",19,34,0.00370675798459938,0.00262642664725365,0.00523146335373906,0.294866257721655,2019,1,0.78043508003131,0.552977965964321,1.10145241154649
"Male","tensorproductgam",19,31,0.00416963317065997,0.00299465183466407,0.00580563008247607,0.269613386426424,2019,1,0.861745790625143,0.618910227179808,1.19986029483466
"Female","tensorproductgam",19,42,0.00438279177965863,0.00270912122260643,0.00709044084980535,0.622483067314844,2019,1,0.910738665952927,0.562952011462776,1.47338476597052
"Male","tensorproductgam",19,15,0.00040671569261825,0.000175705080444882,0.00094145060690965,0.167206664379456,2019,1,NA,NA,NA
"Male","tensorproductgam",19,25,0.0039692367528102,0.00277086015662049,0.00568590239468268,0.225400844534737,2019,1,0.815151222543347,0.569043920740357,1.16769811853784
"Female","tensorproductgam",19,18,0.00245131148064342,0.00120042608069486,0.00500566263243463,0.218351215696483,2019,1,0.703134412883536,0.344330328530064,1.43582473461355
"Female","tensorproductgam",19,46,0.00333572430672331,0.00164568988169767,0.00676133260234074,0.450616399740197,2019,1,0.616007545975296,0.303909223978037,1.24861395034831
"Female","tensorproductgam",19,43,0.0040734548815857,0.00243961501789781,0.0068014971831959,0.580463791272473,2019,1,1.09779796239167,0.657477368357588,1.83300661624576
"Male","tensorproductgam",19,16,0.000536571034806317,0.000263330202311996,0.00109333632399676,0.172276299745963,2019,1,0.0195574816875469,0.00959812452670664,0.0398510239051852
